,0,600000.XSHG,600016.XSHG,600019.XSHG,600028.XSHG,600029.XSHG,600030.XSHG,600036.XSHG,600048.XSHG,600050.XSHG,600104.XSHG,600111.XSHG,600276.XSHG,600309.XSHG,600340.XSHG,600519.XSHG,600547.XSHG,600585.XSHG,600606.XSHG,600690.XSHG,600703.XSHG,600887.XSHG,600958.XSHG,600999.XSHG,601006.XSHG,601088.XSHG,601166.XSHG,601169.XSHG,601186.XSHG,601211.XSHG,601229.XSHG,601288.XSHG,601318.XSHG,601328.XSHG,601336.XSHG,601360.XSHG,601390.XSHG,601398.XSHG,601601.XSHG,601628.XSHG,601668.XSHG,601688.XSHG,601766.XSHG,601800.XSHG,601818.XSHG,601857.XSHG,601878.XSHG,601881.XSHG,601988.XSHG,601989.XSHG,603993.XSHG,
2011/4/15,2011/4/15,1147906,2258760,1751205,6992204,480000,985570,1766613,449479,2119660,852144,49316,74489,166333,14532,94380,76347,266647,42925,89918,21689,72775,,188890,1486679,1631104,599245,622756,1001625,,,1534235,478641,2973550,,,1662501,26222512,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552496,212500,,98937238
2011/4/22,2011/4/22,1147906,2258760,1751205,6992204,480000,985570,1766613,449479,2119660,852144,49316,74489,166333,14532,94380,76347,266647,42925,89918,21689,72775,,188890,1486679,1631104,599245,622756,1001625,,,1534235,478641,2973550,,,1662501,26222512,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552496,212500,,98937238
2011/4/29,2011/4/29,1147906,2258760,1751205,6992204,480000,985570,1766613,449479,2119660,852144,49316,111734,166333,14532,94380,76347,266647,42925,89918,21689,79367,,188890,1486679,1631104,599245,622756,1001625,,,1534235,478641,2973550,,,1662501,26222528,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552500,212500,,98981095
2011/5/6,2011/5/6,1147906,2258760,1751205,6992204,480000,985570,1766613,449479,2119660,852144,49316,111734,166333,14532,94380,76347,266647,42925,89918,21689,79367,,188890,1486679,1631104,1078641,622756,1001625,,,1534235,478641,2973550,,,1662501,26222528,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552500,212500,,99460491
2011/5/13,2011/5/13,1147906,2258760,1751205,6992204,480000,985570,1766613,449479,2119660,852144,73973,111734,216233,14532,94380,76347,266647,49364,89918,21689,79367,,188890,1486679,1631104,1078641,622756,1001625,,,1534235,478641,2973550,,,1662501,26222528,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552500,212500,,99541487
2011/5/20,2011/5/20,1147906,2258760,1751205,6992204,480000,985570,1766613,584323,2119660,852144,73973,111734,216233,14532,94380,76347,266647,49364,133996,21689,79367,,188890,1486679,1631104,1078641,622756,1001625,,,1534235,478641,2973550,,,1662501,26222528,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552500,212500,,99720409
2011/5/27,2011/5/27,1147906,2258760,1751205,6992204,480000,985570,1766613,584323,2119660,852144,73973,111734,216233,14532,94380,76347,266647,49364,133996,47715,79367,,188890,1486679,1631104,1078641,622756,1001625,,,1534235,478641,2973550,,,1662501,26222528,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552500,212500,,99746435
2011/6/3,2011/6/3,1492278,2258760,1751205,6992204,480000,985570,1766613,584323,2119660,852144,73973,111734,216233,23252,94380,76347,266647,49364,133996,47715,79367,,188890,1486679,1631104,1078641,622756,1001625,,,1534235,478641,2973550,,,1662501,26222532,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552504,212500,,100099535
2011/6/10,2011/6/10,1492278,2258760,1751205,6992204,480000,985570,1766613,584323,2119660,852144,73973,111734,216233,23252,94380,76347,266647,49364,133996,47715,79367,,188890,1486679,1631104,1078641,622756,1001625,,,1534235,478641,2973550,,,1662501,26222532,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552504,212500,,100099535
2011/6/17,2011/6/17,1492278,2258760,1751205,6992204,480000,985570,1766613,584323,2119660,852144,73973,111734,216233,23252,94380,76347,399970,49364,133996,47715,158734,,188890,1486679,1631104,1078641,622756,1001625,,,1534235,478641,2973550,,,1662501,26222532,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552504,212500,,100312225
2011/6/24,2011/6/24,1492278,2258760,1751205,6992204,480000,985570,1766613,584323,2119660,852144,73973,111734,216233,23252,94380,76347,399970,49364,133996,47715,158734,,188890,1486679,1631104,1078641,622756,1001625,,,1534235,478641,2973550,,,1662501,26222532,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552504,212500,,100312225
2011/7/1,2011/7/1,1492278,2258760,1751205,6992204,480000,985570,1766613,584323,2119660,852144,73973,111734,216233,23252,103818,76347,399970,49364,133996,47715,158734,,188890,1486679,1631104,1078641,622756,1001625,,,1534235,478641,2973550,,,1662501,26222542,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552504,212500,,100321673
2011/7/8,2011/7/8,1492278,2258760,1751205,6992204,480000,985570,1766613,584323,2119660,852144,73973,111734,216233,23252,103818,76347,399970,49364,133996,47715,158734,,188890,1486679,1631104,1078641,622756,1001625,,,1534235,478641,2973550,,,1662501,26222542,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552504,212500,,100321673
2011/7/15,2011/7/15,1492278,2258760,1751205,6992204,480000,985570,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,133996,98291,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,2973550,,,1662501,26222542,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552504,212500,,100940600
2011/7/22,2011/7/22,1492278,2258760,1751205,6992204,480000,985570,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,98291,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222542,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552504,212500,,101371951
2011/7/29,2011/7/29,1492278,2258760,1751205,6992204,480000,985570,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,98291,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222548,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552504,212500,,101371957
2011/8/5,2011/8/5,1492278,2258760,1751205,6992204,480000,985570,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,98291,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222548,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552504,212500,,101371957
2011/8/12,2011/8/12,1492278,2258760,1751205,6992204,480000,985570,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,98291,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222548,620829,2082353,1265069,177153,300000,,400000,16152208,,,19552504,212500,,101371957
2011/8/19,2011/8/19,1492278,2258760,1751205,6992204,480000,985570,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,98291,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222548,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,212500,,103145246
2011/8/26,2011/8/26,1492278,2258760,1751205,6992204,480000,985570,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,98291,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222548,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,212500,,103145246
2011/9/2,2011/9/2,1492278,2258760,1751205,6992204,480000,985570,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,98291,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222548,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,212500,,103145246
2011/9/9,2011/9/9,1492278,2258760,1751205,6992204,480000,992178,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,98291,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222548,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,212500,,103151854
2011/9/16,2011/9/16,1492278,2258760,1751205,6992204,480000,992178,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,98291,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222548,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,212500,,103151854
2011/9/23,2011/9/23,1492278,2258760,1751205,6992204,480000,992178,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,98291,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222548,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,212500,,103151854
2011/9/30,2011/9/30,1492278,2258760,1751205,6992206,480000,982225,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,98291,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222550,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,212500,,103141905
2011/10/14,2011/10/14,1492278,2258760,1751205,6992206,480000,982225,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,120511,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222550,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,212500,,103164125
2011/10/21,2011/10/21,1492278,2258760,1751205,6992206,480000,982225,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,120511,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222550,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,212500,,103164125
2011/10/28,2011/10/28,1492278,2258760,1751205,6992206,480000,982225,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,120511,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222550,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,212500,,103164125
2011/11/4,2011/11/4,1492278,2258760,1751205,6992206,617760,982225,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,120511,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222558,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,340000,,103429393
2011/11/11,2011/11/11,1492278,2258760,1751205,6992206,617760,981466,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,120511,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222558,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,340000,,103428634
2011/11/18,2011/11/18,1492278,2258760,1751205,6992206,617760,981466,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,120511,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222558,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,340000,,103428634
2011/11/25,2011/11/25,1492278,2258760,1751205,6992206,617760,981466,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,267992,120511,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26222558,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,340000,,103428634
2011/12/2,2011/12/2,1492278,2258760,1751205,6992206,617760,981466,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,268513,120511,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26228240,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,340000,,103434837
2011/12/9,2011/12/9,1492278,2258760,1751205,6992206,617760,981466,1766613,584323,2119660,852144,73973,112006,216233,23252,103818,76347,399970,49364,268513,120511,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,,,1662501,26228240,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,340000,,103434837
2011/12/16,2011/12/16,1492278,2258760,1751205,6992206,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,76347,399970,49364,268513,120511,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,12683.2002,,1662501,26228240,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,340000,,103512408.2
2011/12/23,2011/12/23,1492278,2258760,1751205,6992206,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,76347,399970,49364,268513,120511,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,12683.2002,,1662501,26228240,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552504,340000,,103512408.2
2011/12/30,2011/12/30,1492278,2258760,1751205,6992207,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,76347,399970,49364,268513,120511,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,12683.2002,,1662501,26228920,620829,2082353,1265069,177153,951600,,1521689,16152208,,,19552506,340000,,103513091.2
2012/1/6,2012/1/6,1492278,2258760,1751205,6992207,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,76347,399970,49364,268513,69077,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,12683,,1662501,26228920,620829,2082353,1308000,177153,951600,,1521689,16152208,,,19552506,340000,,103504588
2012/1/13,2012/1/13,1492278,2258760,1751205,6992207,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,76347,399970,49364,268513,69077,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2045647,478641,3270905,12683,,1662501,26228920,620829,2082353,1308000,177153,951600,,1521689,16152208,,,19552506,340000,,103504588
2012/1/20,2012/1/20,1492278,2258760,1751205,6992207,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,76347,399970,49364,268513,69077,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2557059,478641,3270905,12683,4480,1662501,26228920,620829,2082353,1308000,177153,951600,,1521689,16152208,,,19552506,340000,,104020480
2012/2/3,2012/2/3,1492278,2258760,1751205,6992207,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,76347,399970,49364,268513,69077,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2557059,478641,3270905,12683,4480,1662501,26234642,620829,2082353,1308000,177153,951600,,1521689,16152208,,,19552506,340000,,104026202
2012/2/10,2012/2/10,1492278,2258760,1751205,6992207,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,76347,399970,49364,268513,69077,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2557059,478641,3270905,12683,4480,1662501,26234642,620829,2082353,1308000,177153,951600,,1521689,16152208,,,19552506,340000,,104026202
2012/2/17,2012/2/17,1492278,2258760,1751205,6992207,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,76347,399970,49364,268513,69077,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2557059,478641,3270905,12683,4480,1662501,26234642,620829,2082353,1308000,177153,951600,,1521689,16152208,,,19552506,406634,,104092836
2012/2/24,2012/2/24,1492278,2258760,1751205,6992207,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,142307,399970,49364,268513,69077,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2557059,478641,3270905,12683,4480,1662501,26234642,620829,2082353,1308000,177153,951600,,1521689,16152208,,,19552506,406634,,104158796
2012/3/2,2012/3/2,1492278,2258760,1751205,6992207,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,142307,399970,49364,268513,69077,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2557059,478641,3270905,12683,4480,1662501,26250216,620829,2082353,1308000,177153,951600,,1521689,16152208,,,19552506,406634,,104174370
2012/3/9,2012/3/9,1492278,2258760,1751205,6992207,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,142307,399970,49364,268513,69077,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2557059,478641,3270905,12683,4480,1662501,26250216,620829,2082353,1308000,177153,951600,83716,1521689,16152208,,,19552506,406634,,104258086
2012/3/16,2012/3/16,1492278,2258760,1751205,6992207,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,142307,399970,49364,268513,69077,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2557059,478641,3270905,15854,4480,1662501,26250216,620829,2082353,1308000,177153,951600,83716,1521689,16152208,,,19552506,406634,,104261257
2012/3/23,2012/3/23,1492278,2258760,1751205,6992207,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,142307,399970,49364,268513,69077,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2557059,478641,3270905,15854,4480,1662501,26250216,620829,2082353,1308000,177153,951600,83716,1521689,16152208,,,19552506,406634,,104261257
2012/3/30,2012/3/30,1492278,2258760,1751205,7003975,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,142307,399970,49364,268513,69077,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2557059,478641,3270905,15854,4480,1662501,26251940,620829,2082353,1308000,177153,951600,83716,1521689,16152208,,,19552506,406634,,104274749
2012/4/6,2012/4/6,1492278,2258760,1751205,7003975,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,142307,399970,49364,268513,69077,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2557059,478641,3270905,15854,4480,1662501,26251940,620829,2082353,1308000,177153,951600,83716,1521689,16152208,,,19552506,406634,,104274749
2012/4/13,2012/4/13,1492278,2258760,1751205,7003975,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,142307,399970,49364,268513,69077,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2557059,478641,3270905,15854,4480,1662501,26251940,620829,2082353,1308000,177153,951600,83716,1521689,16152208,,,19552506,406634,,104274749
2012/4/20,2012/4/20,1492278,2258760,1751205,7003975,617760,981466,1766613,584323,2119660,917032,73973,112006,216233,23252,103818,142307,399970,49364,268513,69077,158734,,245557,1486679,1631104,1078641,622756,1001625,,,2557059,478641,3270905,15854,5600,1662501,26251940,620829,2082353,1308000,177153,951600,83716,1521689,16152208,,,19552506,406634,,104275869
